lat,lon,temperature,sio4,po4,no3,o2,DIC,TA,PAR
-65,124,-0.1249855168,50.0826876625,1.7663866115,25.8066095345,335.7144008117,2159.869574011,2293.8892611879,20.3718973796
-65,125,-0.0691726335,49.0427667204,1.7631654734,25.6149470849,333.6634890796,2159.9324957561,2293.8299376981,15.281624794
-65,128,0.0983614713,44.3712424829,1.6808683852,26.2336897896,329.7975457983,2151.9901305773,2288.9271121009,30.4233659108
-65,129,-0.0337966754,45.4792578007,1.6806013332,26.4434030931,330.6824580479,2153.1028426154,2289.2646892367,28.9472859701
-65,130,-0.3565132763,48.1606623499,1.7589809067,25.9439201463,332.3010113239,2159.0916171407,2292.1180737572,28.6243720055
-65,131,-0.1930797758,52.7175236706,1.8857803584,26.2421922648,331.7676287611,2160.1158557287,2291.5451467268,22.5899329185
-65,132,-0.216417862,54.6734230964,1.9243352833,26.2815011998,334.717345975,2159.7749560313,2290.9484803111,24.1928741932
-65,133,-0.3970061598,53.3899646226,1.8971593373,26.2037332558,340.0829268742,2157.6842372201,2290.0555685068,34.2354824066
-65,137,-0.2853306119,52.5695344134,1.8313602417,26.1274207283,341.4817427416,2157.9312975344,2290.5791981351,26.359215498
-65,138,-0.2051392691,50.3171668279,1.8132607186,26.3725928637,340.6970184523,2157.6644583267,2290.7817803931,26.1976797581
-65,139,-0.1118989055,48.3917324104,1.8045444917,26.6513250226,339.5599971356,2157.3394323429,2290.8725772772,26.4243848324
-65,140,-0.2061004524,46.6319835151,1.8015247605,27.0824830176,341.0886956073,2156.4862219972,2290.4471210752,33.505979538
-65,141,-0.1477297313,45.6562795401,1.7960554256,27.123358187,340.6022250017,2156.4028714047,2290.5371330013,33.8691272736
-65,142,-0.1089397916,45.1354935839,1.7776803207,26.8671023766,340.9886935542,2156.6968836182,2291.0473379665,33.6827543259
-65,143,-0.0931185452,44.9760142787,1.7572805634,26.5490697919,341.9697443909,2156.7363285968,2291.3915890684,33.5146310806
-65,144,-0.0957637283,44.9150156528,1.746324519,26.3927620013,343.1819697245,2155.5999570538,2290.7488346004,33.4872407913
-65,145,-0.1104339308,44.884565506,1.7371326375,26.2999397174,344.667629575,2153.8791525911,2289.6429379312,33.2800193787
-65,146,-0.1303030357,44.7724856057,1.7254920943,26.2315057732,346.2402583618,2151.899657252,2288.2938739262,33.3160076141
-65,147,-0.1506673443,44.5551452052,1.7086205212,26.1670530307,347.6361069276,2150.1114267688,2286.9828457996,33.7242002487
-65,148,-0.177730904,44.4549893666,1.6899415757,26.1174181508,348.7314706249,2148.3147974119,2285.4540761446,33.7525785446
-65,149,-0.2163284437,44.6593729956,1.6737674428,26.0976765657,349.4566868801,2146.169772458,2283.3918878546,33.8316398621
-65,150,-0.2593974771,45.1593622346,1.6596448173,26.0920712791,349.6822336185,2143.9182363044,2281.0096744579,33.1870706558
-65,151,-0.3000934505,45.942843291,1.6472284466,26.0867601858,349.3563277333,2141.807981001,2278.5805872062,31.79986763
-65,152,-0.3342411552,47.022799821,1.6363545615,26.0722364967,348.5237374295,2140.1232424067,2276.4757261655,31.3407741547
-65,153,-0.5763995255,47.7568181244,1.640333994,25.7839938303,348.2158545637,2144.3569969368,2277.9524382501,26.0143798192
-65,154,-0.596762532,49.1950869218,1.6306461273,25.6887080491,346.5746135485,2144.3644710915,2277.6242993244,25.8215792974
-65,155,-0.6115848079,50.9858188896,1.6214725563,25.5600900187,344.6333683459,2145.1768905322,2278.2067104288,25.360557874
-65,156,-0.6208092978,52.9838190576,1.6109704411,25.3875129915,342.7168087934,2146.7354970582,2279.556396703,24.7170667648
-65,157,-0.6240661947,54.9521258052,1.5988464649,25.1656328157,341.1840758066,2148.6347675916,2281.2878654651,24.3963524501
-65,158,-0.7376221313,57.9927298694,1.6480775984,25.248881235,341.7785041533,2156.4306459215,2287.4431729153,26.0440877846
-65,159,-0.7245179841,59.4499597102,1.6430786274,25.0241193229,341.321971612,2158.5821483263,2289.4626619104,25.6711233003
-65,160,-0.7087392296,60.6244460861,1.6394761347,24.8256946938,341.0361029092,2160.9042865099,2291.5076487697,25.2225956236
-65,161,-0.6879586361,61.5622634643,1.6377904566,24.6822991544,340.8280717353,2163.2604110685,2293.5336116595,24.7221845559
-65,162,-0.6577641084,62.2557363167,1.6372780255,24.6049911896,340.6395395967,2165.2134919769,2295.3704555531,25.052673987
-65,163,-0.600170169,62.6275457182,1.6104555853,24.6522494878,336.4699934974,2167.5827196457,2296.6044415398,21.5668205193
-65,164,-0.6784258831,61.4221553972,1.5959849896,24.5498107229,335.0162185926,2169.1113995786,2298.2176035743,19.0013205223
-65,165,-0.6146016776,61.1138718903,1.6023969978,24.6922154618,334.6973117619,2169.8905981665,2298.5499180083,19.2034393623
-65,166,-0.5525167412,60.8764157,1.6168559744,24.8383375152,338.4902884459,2169.5393221467,2299.1854406143,22.6233163476
-65,167,-0.4583022661,60.0652292243,1.6185184447,25.0958471918,338.4687593556,2169.1654843119,2298.7599297429,23.0416653231
-65,168,-0.5119822514,58.0366916487,1.6263451048,25.3748348242,339.1235643741,2169.3411446278,2298.0038655237,20.0653357878
-65,169,-0.4646120611,56.6914717183,1.6295997725,25.6423974897,339.0054401831,2167.9451318969,2296.8546172891,20.3202650183
-65,170,-0.3862655944,55.1817337194,1.6323702206,25.8754517451,338.8226595442,2166.1280470389,2295.5795368027,20.1977706187
-65,171,-0.3103350275,53.5872172701,1.6343523588,26.0615988415,338.5146622142,2164.3001500602,2294.2179420711,19.9170082675
-65,172,-0.2215887278,51.963260212,1.6355457459,26.194864758,338.055282099,2162.5439998281,2292.8476704475,20.3779368533
-65,173,-0.1375181094,50.3327942703,1.6366298515,26.2772537652,337.452003841,2160.9036930764,2291.5430739494,21.2302073075
-65,174,-0.0590818199,48.6858770216,1.6384002135,26.3205446249,336.7220436107,2159.427936949,2290.403563048,21.5760164526
-65,175,0.0130936857,47.0103708944,1.6401735053,26.3398870394,335.922427956,2158.0890457095,2289.4786803684,21.3840351899
-65,176,-0.0484895667,45.8841378928,1.6727571149,26.5819266367,333.7228791862,2159.0726983258,2289.3399206246,20.8017247379
-65,177,0.0100428797,44.3612598935,1.6757092086,26.6161967974,332.8715530339,2158.0574538198,2288.9330497824,20.6242216945
-65,178,-0.136270319,43.7409394445,1.7290329507,26.9900384123,329.0834705506,2159.8831711425,2289.2935799063,18.7033589184
-65,179,-0.1075774909,42.6900554245,1.736610239,27.0562462415,328.6243929025,2159.095359778,2289.3231232438,18.7978310684
-64,-180,0.5412518806,33.6755962183,1.7047322916,26.7437446515,326.8460120305,2151.7826628631,2285.9626758884,20.7570325583
-64,-179,0.5275878403,33.2127427317,1.7169843901,26.8282342267,328.0986639877,2151.219424318,2286.3737105,20.7371655206
-64,-178,0.5007419736,33.1087542427,1.7332819272,26.9154812276,329.7222852655,2150.7641827401,2286.8008023834,20.7589208186
-64,-177,0.4586763866,33.3696788762,1.752281107,26.9922140408,331.3147973837,2150.6353948431,2287.2486537011,20.8453730096
-64,-176,0.404083992,33.9401146827,1.7715786087,27.0369352836,332.495159058,2150.9823911672,2287.7514911435,20.9846499562
-64,-175,0.3393808269,34.7875470207,1.788871834,27.0418563674,333.3983732492,2151.54964444,2288.227826877,20.993596226
-64,-174,0.2635612436,35.8767850618,1.8027751139,27.0165899562,334.1007230864,2152.3344688895,2288.6543897575,20.9362824361
-64,-173,0.1782883961,37.1505749596,1.8128030642,26.9724332802,334.6049940365,2153.3177532843,2289.0761206983,20.8848663121
-64,-172,0.0896287183,38.5328454436,1.8191310983,26.9180432199,334.9192488091,2154.4336691687,2289.4991338627,20.7796711673
-64,-171,8.536473991496707e-05,40.0093020331,1.8221311547,26.8644207907,335.0553590467,2155.652554618,2289.9221075355,20.6809676488
-64,-170,-0.0897630495,41.5127491093,1.8225261053,26.8209520173,335.0421644724,2157.1094815416,2290.4450696521,20.4883256306
-64,-169,-0.1731738843,42.9346542337,1.8209919352,26.7949714685,334.8993578083,2158.6755857111,2291.0333663962,20.3508570145
-64,-168,-0.2483031144,44.2094174551,1.8185168675,26.7917285751,334.6673993101,2160.1475767093,2291.6001265406,20.3936101
-64,-167,-0.3155956168,45.313440314,1.8163805645,26.8045045369,334.3623055891,2161.5413685968,2292.1851643972,20.5460841854
-64,-166,-0.3750236284,46.3485810812,1.8151867844,26.8247435028,334.0433303756,2162.7349454542,2292.776264316,20.4557706217
-64,-165,-0.4198591115,47.4038395947,1.8151970864,26.842016382,333.8400491767,2163.6993617396,2293.3599644858,20.5557507376
-64,-164,-0.4542163287,48.469744256,1.8169033441,26.8404141944,333.7492742248,2164.4807693686,2293.9291980261,20.5602349093
-64,-163,-0.4866582722,49.5162605233,1.8207686984,26.8127276934,333.7180238954,2165.0886575907,2294.4539823975,20.8698340108
-64,-162,-0.5126112652,50.5044696547,1.8261525605,26.755177948,333.9463846912,2165.4719076704,2294.8851021235,21.2022842169
-64,-161,-0.5335576636,51.3631517175,1.8326852251,26.6491813558,334.6714370546,2165.7239890567,2295.2865052695,21.1120540649
-64,-160,-0.5569867398,52.0662645979,1.838784855,26.4856753467,336.0187899456,2165.8922734762,2295.6799258246,20.9273974349
-64,-159,-0.59239263,52.6373302683,1.8422761388,26.266832285,337.9012859781,2165.9864692005,2296.0540147336,20.813118433
-64,-158,-0.6362571531,53.1566880287,1.8424830262,25.9999582294,340.0294707896,2166.1623078191,2296.488238895,20.8258106311
-64,-157,-0.6870261304,53.6633623992,1.8387016593,25.7089803446,342.2348355372,2166.6101526005,2297.057671817,21.241125524
-64,-156,-0.7438540657,54.1137818299,1.8310190503,25.4182579371,344.3911809181,2167.3029350766,2297.7487566273,21.5800883174
-64,-155,-0.793276537,54.4746735477,1.820069697,25.1530748468,346.3641818246,2168.2065968303,2298.565253193,22.0256481071
-64,-154,-0.8321936331,54.692629529,1.8065330635,24.9389990629,348.0755381651,2169.3143169333,2299.514473133,22.0866256654
-64,-153,-0.8661413373,54.68641339,1.7908881484,24.7940515836,349.4803076633,2170.4929336401,2300.481306696,21.987270693
-64,-152,-0.8915248732,54.3830317268,1.7738088741,24.7269098181,350.5642345055,2171.5101047272,2301.3329118829,21.6319382091
-64,-151,-0.906644404,53.7668837859,1.7564964345,24.7288801372,351.3228728915,2172.01843557,2301.8237496319,21.4826484621
-64,-150,-0.9118608757,52.8468081346,1.7399950916,24.773078388,351.7568344967,2171.9912945906,2301.7976866981,21.0982298851
-64,-149,-0.9062583897,51.6858563745,1.7247298215,24.8285442988,351.8900873319,2171.4600808148,2301.3350842325,20.6407284737
-64,-148,-0.8927193009,50.3525720038,1.7108261478,24.8802090597,351.7722178422,2170.2186606705,2300.3743380955,20.7596547107
-64,-147,-0.8713719788,48.8607018475,1.6981881342,24.9242879631,351.4548684737,2168.3749581014,2299.0146236549,21.0019244701
-64,-146,-0.8457999782,47.2600310431,1.6867551541,24.9637930651,350.9596349156,2166.4231336816,2297.5483729885,21.0291699121
-64,-145,-0.8145541017,45.6280162226,1.6773501134,25.0075478149,350.3487120089,2164.3653164032,2296.1054439002,20.7088605066
-64,-144,-0.7762929543,44.0315368158,1.671232926,25.0551118524,349.6956215816,2162.4056282729,2294.7897101282,20.693033576
-64,-143,-0.7294651938,42.508971382,1.6697471618,25.114502858,349.0388220432,2160.7394671411,2293.6428969862,20.4295393179
-64,-142,-0.6750044474,41.0911318567,1.6741736527,25.1961636192,348.3970827239,2159.2303835376,2292.7027314286,20.514492929
-64,-141,-0.6063742798,39.8067508447,1.6845826764,25.286596422,347.7535326575,2158.0143006249,2291.9882333327,20.701423203
-64,-140,-0.5315058408,38.7127763438,1.7002920984,25.3846300603,347.1090737526,2157.0218686615,2291.4819918173,21.0677893112
-64,-139,-0.4713782644,37.7711571122,1.7202942876,25.4837935855,346.4982408438,2156.1600664184,2291.1488154482,21.2355142037
-64,-138,-0.4063952946,36.9014312047,1.7435753756,25.5774194057,345.9103177053,2155.4152628561,2290.94864383,21.5429094185
-64,-137,-0.3387370777,36.04491454,1.7680218685,25.6669923354,345.3470630001,2154.7940595158,2290.8472471387,21.2088617136
-64,-136,-0.2766785662,35.1354482154,1.7909373123,25.7396734085,344.8362056722,2154.2804586192,2290.8147366231,21.2639070104
-64,-135,-0.2165412,34.1682036622,1.8114091676,25.7925474712,344.3917894884,2153.8738026408,2290.8897408317,21.2744310697
-64,-134,-0.1630394208,33.1701224254,1.8309164918,25.8224327544,344.0965041811,2153.4953405357,2291.0505537633,20.9731188118
-64,-133,-0.112627914,32.1775431643,1.8503386924,25.8263903988,343.9564495021,2152.985084095,2291.2157723309,21.175009504
-64,-132,-0.0648052363,31.2310178511,1.8692731121,25.8087131858,343.9562054647,2152.4445846672,2291.4144410273,21.1711117476
-64,-131,-0.0158206271,30.3875316092,1.8873208257,25.77711822,344.0872667988,2151.9160610127,2291.6234070993,21.0463506281
-64,-130,0.0347427998,29.6564884167,1.9035561556,25.733097561,344.2255962155,2151.2984167119,2291.7274980436,21.0627456059
-64,-129,0.0882504508,29.0801422254,1.9173285645,25.6928029557,344.2972538837,2150.6796709355,2291.7311968271,21.0264884382
-64,-128,0.1445622912,28.6506584713,1.927238371,25.6508917405,344.234135342,2150.0877230411,2291.588730437,20.9879640291
-64,-127,0.2006344336,28.3476359015,1.9325387866,25.6138415008,343.9849395808,2149.5429631468,2291.2413578604,20.9801038106
-64,-126,0.2554855711,28.1675679393,1.9336101754,25.5892400682,343.5535625036,2149.0825492591,2290.7404320913,21.0544151316
-64,-125,0.3077650437,28.0062443015,1.9311245544,25.5671577727,342.8860479549,2148.7047057031,2290.1041636225,21.0888420194
-64,-124,0.359530941,27.814920739,1.9266816132,25.5572522355,342.0567079081,2148.3926250582,2289.3749782917,21.2376027405
-64,-123,0.4135260489,27.5769254174,1.9212192397,25.5465457473,341.1327222576,2148.1035652424,2288.6303166613,21.3737309774
-64,-122,0.4755340743,27.2691967842,1.9152978326,25.5265093098,340.0755608981,2147.8199786613,2287.9131250498,21.4456608246
-64,-121,0.5439024808,26.8778681927,1.9091574433,25.5004444396,338.9219224124,2147.5150820787,2287.2614821886,21.4999068777
-64,-120,0.6174515923,26.3155249592,1.9028676907,25.471155714,337.7700563193,2147.1677230999,2286.6762307327,21.6873031159
-64,-119,0.6983369252,25.5295957094,1.8970259497,25.4425555065,336.734626398,2146.786181978,2286.1732863057,21.7759795735
-64,-118,0.7809811656,24.514840723,1.8911594395,25.4047576517,335.8271776637,2146.3813213378,2285.7642905789,21.8688416034
-64,-117,0.8618194158,23.3043314237,1.885205795,25.3677517817,335.0499795261,2145.9734635114,2285.4636838469,21.9395062725
-64,-116,0.9341375201,22.0053510459,1.8797034889,25.3577382455,334.4554959866,2145.5980183511,2285.2735516416,21.8852564245
-64,-115,0.9980845534,20.7387577723,1.8744639845,25.3770044304,334.0741641154,2145.2328645564,2285.1328799359,21.7344364027
-64,-114,1.0568791188,19.5990728653,1.8687954487,25.4143641486,333.8847427252,2144.8454849735,2284.9851121899,21.7543119987
-64,-113,1.1015668868,18.6736761225,1.8619474423,25.4529768362,333.9130303781,2144.4726945609,2284.7946229771,21.7997448593
-64,-112,1.1292187003,18.0620715769,1.8530706735,25.4844062842,334.1357050257,2144.1520951822,2284.562674341,21.9629342953
-64,-111,1.1454477547,17.7062434565,1.842032325,25.505434059,334.4493029135,2143.9130619263,2284.2837682327,22.1682054947
-64,-110,1.1509820092,17.4881185449,1.8295484587,25.5110599411,334.7679663032,2143.7502695262,2283.956704875,22.3702873538
-64,-109,1.1487198562,17.3529242695,1.8158942616,25.4980170586,334.9661817575,2143.6484887478,2283.5938728628,22.7215375155
-64,-108,1.1485907539,17.2487486345,1.8014143454,25.465433264,334.9805787396,2143.5937949495,2283.2033291825,22.9530634532
-64,-107,1.1456341308,17.1252629346,1.7864918913,25.4176615933,334.9038219459,2143.6238413965,2282.8071958749,23.112488846
-64,-106,1.1441045613,16.9040069528,1.7717774855,25.363560858,334.7991685768,2143.6741458987,2282.3938216942,23.1456224223
-64,-105,1.1502534827,16.5198543418,1.7577784521,25.3081236745,334.6696200402,2143.6846570604,2281.9884730059,23.2627622982
-64,-104,1.1616698716,16.0189643925,1.7441260122,25.2493110231,334.5010463999,2143.694538488,2281.6521256683,23.4611051033
-64,-103,1.1839036479,15.4803418102,1.7309275978,25.1868358773,334.2038786377,2143.668082274,2281.3544613475,23.6332842757
-64,-102,1.2128712165,14.9908534851,1.7199943675,25.1247861286,333.736862509,2143.6588816178,2281.0883571669,23.7387273312
-64,-101,1.2364705513,14.6791651188,1.712696964,25.0710817126,333.0840521261,2143.7357225299,2280.9347015072,23.6664268722
-64,-100,1.2535694299,14.6166628787,1.708592473,25.0339781842,332.3321708088,2143.9170062858,2280.8554542846,23.5650931547
-64,-99,1.2643001618,14.7803582644,1.7073702451,25.0247951828,331.5733257726,2144.2284665313,2280.8047236705,23.5659534931
-64,-98,1.2636195683,15.0963508015,1.7073774099,25.0467580104,330.9437263501,2144.621669694,2280.8385622738,23.6881907582
-64,-97,1.2540032701,15.4327136362,1.7076094371,25.0884512434,330.563860918,2144.9795496315,2280.9428790809,23.925267294
-64,-96,1.2426947109,15.7138366603,1.7084431911,25.1473891306,330.2815028923,2145.3433004085,2281.0517368766,23.9803619732
-64,-95,1.2301419273,15.9518036145,1.7081086604,25.2199434676,329.9851454151,2145.708155382,2281.1773776292,23.9216186702
-64,-94,1.2160367694,16.171574566,1.7045181465,25.2850355982,329.7057769223,2146.0068115018,2281.3636537692,23.988899077
-64,-93,1.212771684,16.4128184313,1.6977563471,25.3230678091,329.50149683,2146.1803904121,2281.6084398059,24.1571333458
-64,-92,1.2228025313,16.6266190889,1.6876283505,25.3207735985,329.4285451561,2146.2190379929,2281.8944885932,24.2953851173
-64,-91,1.2441790137,16.8410082561,1.6754415098,25.2856755014,329.5526270467,2146.1467481396,2282.1587945475,24.277504012
-64,-90,1.2739127395,17.1170047476,1.6624911352,25.2190673446,329.9537549188,2145.9380821111,2282.408163792,24.1397539675
-64,-89,1.3063561171,17.4246785286,1.6498473179,25.1151789506,330.6725387648,2145.6204236029,2282.6628489705,23.9976824025
-64,-88,1.3330501713,17.8542625636,1.6387913179,24.9948767403,331.7309934994,2145.3140893131,2282.9222376187,24.0260883421
-64,-87,1.3466725696,18.401772144,1.6297039295,24.8496481786,333.10236432,2145.1520628721,2283.2229384462,24.2139428804
-64,-86,1.3444180801,18.9734348619,1.6242153042,24.6916259215,334.6255774747,2145.1580331956,2283.541543678,24.3099484742
-64,-85,1.3276863116,19.5837326525,1.622571955,24.5447120265,336.1211404311,2145.328190054,2283.8108520944,24.3440689991
-64,-84,1.3007548052,20.2442824006,1.625257106,24.400675595,337.4580397448,2145.5679462367,2283.9733528764,24.4335340559
