Gephyrocapsa huxleyi HET,lat,lon,temperature,sio4,po4,no3,o2,DIC,TA,PAR
0,-66,54,-0.2022100077,81.1139053339,2.197219801,31.8424285889,235.7553985864,2236.8326686862,2334.6212530437,4.865222529184e-05
0,-61,-22,-0.1317619542,99.8974909359,2.2590305042,31.9004126096,221.1012637436,2247.7997939699,2338.5168694869,2.793604362150952e-06
0,-59,80,1.7480886839,82.1971611623,2.3338397455,33.9866787092,180.8335038487,2254.2193049226,2336.6851697984,1.2592168280624137e-05
0,-62,-1,0.6321346844,99.6770996422,2.23154667,32.4678454563,201.8352361908,2259.0974906197,2349.4094989037,0.004010264
0,-66,-20,0.183542328,105.4848486827,2.3277250691,31.408479704,238.9110775934,2243.7094615751,2348.4224769876,0.0029562028
0,-64,29,0.052603825,82.2634083184,2.1275105411,32.0428673564,241.8712175405,2234.2584133231,2333.4836234539,8.362214230747793e-05
0,-68,-38,-1.6064759131,89.65970279,2.2064242392,29.1693078944,278.8795992558,2226.7328751476,2339.3967773457,0.0215444177
0,-60,-18,0.2113016055,82.042787518,2.0510638148,30.8360771348,231.783054538,2250.08962496,2340.0141480491,0.0048951571
0,-64,6,0.7907672329,99.828927657,2.282656444,32.5467830508,203.7996267231,2251.8032672776,2346.6840119288,3.683690320474288e-05
0,-65,27,0.5082252479,89.0885964914,2.2856730675,33.3284956131,213.4806330064,2249.5556000415,2339.6760227079,0.0001275852
0,-64,154,1.0495138557,83.4038275889,2.0919858847,32.3125725287,211.6103317911,2231.6005349222,2329.1298071186,0.000176417
0,-58,-9,0.7140967133,80.3472103536,2.2307093765,30.9086493013,225.4187939339,2237.8338857796,2330.3991934539,0.0031379099
0,-65,36,0.3292508377,81.2972015931,2.1868951932,32.1807437889,244.8595304899,2234.478244184,2334.9924721212,0.003812819
0,-66,115,0.1091629893,88.4642746598,1.9512681131,31.0316982274,226.5487381071,2229.8220376516,2335.3637067144,9.33307641424291e-06
0,-57,14,-0.5467119619,91.8688355781,2.1683124276,32.6297016982,248.8294436638,2234.2786070665,2337.1168850496,0.0027898516
0,-72,-122,-1.7655740032,75.386568305,1.2476894476,18.8796180349,273.4778239099,2208.0320129062,2296.3557524761,1.3570024274
0,-72,-89,-1.7922099831,101.3874320909,2.7024166585,33.8067321721,248.7733459175,2230.5622200431,2305.3420810281,0.1361371744
0,-72,-78,-0.7675400069,107.1920554042,2.2710570104,31.2407812134,208.2885254174,2270.0343038648,2318.0163399092,9.217314447271025e-08
0,-69,-21,0.3182496559,96.7791157305,2.2409883101,32.5156064879,221.7149800863,2261.6892624334,2346.6941924068,0.0033941473
0,-67,-48,-0.2784374662,82.0193424208,2.2033995934,30.284924165,266.9169864447,2228.0330260766,2346.5241500836,0.3487193556
0,-68,80,-1.6116049889,84.7201880738,2.0334119801,26.8072023466,259.4592130184,2225.9408507026,2322.9361778771,4.311281109081037e-05
0,-63,-10,0.3899615159,99.6265913569,2.2385528914,30.726540864,203.6449803573,2261.3862166706,2348.0447462114,3.505652437344313e-05
0,-63,77,1.3782794678,78.9735558967,2.1688167951,34.0618641374,201.3274730101,2262.5033641234,2338.1931560004,4.5920303113220925e-05
0,-63,-44,-0.5618679158,91.2852678892,2.3032561449,32.1063473881,228.2887413826,2247.6802105177,2345.9029927631,2.876848982304021e-06
0,-64,-43,-0.557250191,94.0158156918,1.9854620285,33.8763554365,255.742684167,2234.7308055064,2344.0744149033,5.306478971708225e-06
0,-66,39,0.3825159183,82.0415764845,2.1868307721,31.5972002286,220.0566835147,2238.3449536754,2334.5236151253,0.0001098458
0,-69,-77,-0.7106833316,84.4208533689,2.2651117949,32.0069986013,244.3582521978,2237.739554695,2319.9202882657,1.0518166725293597e-05
0,-57,81,1.4318882819,78.5497371871,2.1907508807,32.6030362471,204.0799783963,2207.4035694093,2328.7920015439,0.00040213
0,-63,-46,-0.6533096991,84.648055465,1.8619805887,34.1649261314,261.9072883491,2232.928382446,2343.5851959301,1.0178295337540315e-05
0,-65,140,0.0389478911,83.8523744978,2.1765191902,31.6110010549,261.3414731128,2223.6696287192,2329.1037150284,0.0001983984
0,-69,179,0.2201226081,83.8397320862,2.1629682265,32.4622305354,238.7992705112,2243.4739446495,2340.2111540273,0.0120775202
0,-72,-143,0.5803086054,81.0087744408,2.0651356742,30.7633244355,234.0118170805,2232.3094031688,2330.4464367889,6.259539427849797e-06
0,-66,12,-0.0617474384,90.0019559369,2.1535715842,30.74895839,219.1403994433,2249.7698936104,2340.8333882172,0.0555279998
0,-67,-71,-0.3567047738,97.725789817,1.6614797023,35.3052687242,201.8660194544,2238.0539039414,2318.9435121698,0.0013565663
0,-66,20,0.6826915225,80.5676629392,2.24696242,32.8751769175,218.5172066818,2247.7770932824,2345.7577921232,0.0009812635
0,-63,80,0.8240192885,75.3620334106,2.3608660464,34.2322867087,202.0769413095,2249.2062396623,2327.0434858513,5.699684455901535e-05
0,-73,-80,-1.4270600067,121.9769248366,2.9884824757,32.6782951057,239.6729278862,2214.8925430393,2318.4537622525,23.4482842875
0,-61,7,0.4187897093,102.9414269148,2.366697996,32.8268241048,214.3995900696,2251.7438367322,2348.6081163281,0.0174671928
0,-66,19,1.0596434736,93.9977614676,2.1521068398,33.3808144313,189.4770888698,2250.1365046895,2347.8936134133,1.118744745756515e-05
0,-64,-45,-1.3234274812,90.9303050058,2.1739132532,31.5554134252,261.513474753,2234.5777564744,2340.7784891,0.0091477749
0,-60,15,-0.3271382183,93.5805973025,2.1748234682,31.2491540295,259.6228627188,2231.5982115959,2334.5098945188,0.0026197005
0,-62,-46,-0.7933679313,85.2963907819,2.0606979682,31.0725999543,283.0962737121,2222.5644821262,2334.2295321168,0.0028151033
0,-62,-46,-0.8670938992,83.0500077287,2.0184054698,30.855506696,295.257411375,2217.9607333281,2332.2486244547,0.0055797627
0,-73,-133,-1.4713041887,83.0056822963,2.172543788,29.6907668641,279.4894397405,2197.9213012004,2301.0397636042,0.0929637128
0,-66,-23,0.6349547444,104.3326037144,2.223273162,32.3722279828,193.8654098488,2266.1283828072,2353.1594405882,0.0108572253
0,-62,4,0.1884886561,91.9547241161,2.2220014226,31.8612951554,226.7744515219,2247.6656975539,2338.8909430463,0.0003354719
0,-64,-39,-0.3095550404,99.0041744927,2.225830653,31.9536782665,216.7391522578,2254.0246897552,2349.3970888787,0.0142261391
0,-63,12,-0.5861585127,82.6055889433,2.0996696024,31.7596426265,266.6249091254,2225.7643209807,2331.5281125766,0.0042192965
0,-60,-24,0.0553995525,93.7013717542,2.3060281606,30.7044399826,230.910442358,2250.4258262671,2343.3496965737,0.000660852
0,-71,-160,0.8462097796,78.3807462999,2.0359697082,31.9524296508,210.6028817054,2241.4597741239,2338.6732227127,3.953289532613139e-06
0,-68,-70,0.7419053563,96.918336755,2.398557052,36.0206603534,173.9806696116,2240.3698511534,2345.8962974334,5.211422886293952e-05
0,-62,13,0.841210025,104.1414446024,2.3107131995,33.1045061325,202.6159106042,2254.6635728002,2347.1432735439,7.74005429781099e-06
0,-62,-20,-0.2755706998,86.2132953477,1.9916076759,32.6983912521,261.567722761,2239.6255179672,2337.1113571459,0.0001706078
0,-71,-25,-0.5272163015,83.816605903,2.2154416565,29.9575719199,265.4137586754,2224.0272092848,2343.4923462629,3.703729813470564e-05
0,-62,116,0.9245447155,78.1178716906,2.2496605118,32.7819899783,214.3835348979,2239.0120539882,2327.6962225118,0.0019507462
0,-67,-158,0.9556404889,95.3752319585,2.2864064821,32.1826658491,203.380916228,2250.7227972616,2339.7253212089,2.3079756419091314e-05
0,-62,-13,-0.8668322539,84.3205043485,2.0182093321,30.8274040253,262.0402630162,2234.3141639703,2334.4230639666,0.0070239107
0,-62,-34,-0.3384689326,102.76590819,2.2522701683,31.8657456704,245.0538834294,2244.8411817426,2345.781031463,0.0154540138
0,-61,-14,-0.3171143005,101.9448191271,2.09234275,31.3945115683,291.1140408938,2232.765171951,2335.9894268051,0.0006002016
0,-60,-36,-0.1188871073,81.5759472515,2.2244893345,30.9086648829,257.3288782364,2232.5768084114,2337.3993747135,0.0011701638
0,-70,-176,0.508764652,80.1716271017,2.1198459776,30.8120577081,221.5694262563,2240.1587855841,2336.0754308251,6.280073222255416e-05
0,-67,9,0.2839691269,83.8253223989,2.2268692676,31.4104031988,239.640831855,2235.9122173605,2346.1078896921,0.000165231
0,-70,-89,-0.2262550341,85.2519746491,2.2132098319,31.5427322931,278.718131723,2200.8627365717,2327.5841477865,0
0,-63,151,1.3900770478,82.242706855,2.2635239077,33.5193110984,195.6045258717,2246.4662605373,2328.5246607338,2.4244662287602225e-05
0,-67,44,-1.6935014567,88.710631771,2.324415695,33.3632459817,261.0165828649,2219.9737197854,2327.2451395418,0.0001860035
0,-65,-38,-0.3907835164,106.546477221,2.2542936172,32.746078194,239.1025265229,2243.183375699,2346.4091142727,0.0004114699
0,-62,50,1.5624797906,84.4573124486,2.3633737362,34.2257338757,199.4630611623,2243.8403800221,2333.4579270323,6.179214378275948e-05
0,-67,-175,1.3297083773,88.1413689718,2.2350803073,32.439177776,185.3201137683,2240.4721765993,2339.3193029922,2.809533371942088e-07
0,-71,-116,-0.6641727894,79.1829421612,2.2937093495,32.6814898872,234.2071262522,2242.5201002094,2311.4136379882,0.0316898681
0,-60,-15,-0.6619253928,84.0602156931,2.0082347841,27.0801550046,285.7184790764,2224.0709446328,2328.3689029463,0.0379170445
0,-71,-175,0.4887769426,80.7114331906,2.1409640546,30.8524903853,224.212430549,2238.6382601047,2336.4033447963,0.0003308753
0,-69,-26,-0.2198365979,87.048457852,2.2170157019,31.6901022069,234.150247178,2243.4392232644,2346.6502988587,5.905349004595394e-05
0,-68,-31,-0.9087389391,86.7621173927,2.150457327,31.0283503894,237.9471319547,2244.6630830383,2343.7562237179,0.0010965894
0,-61,36,1.0029275634,81.4677561663,1.966176154,31.3157138282,228.3563454464,2234.5888532047,2331.7471039278,0.0001893067
0,-66,163,-0.063309279,87.9807439511,2.1439100371,32.2415433818,240.4239264119,2239.8880448418,2336.4816447868,0.0037360586
0,-61,-29,-1.3654700593,79.7767811992,1.6184352512,26.5066216324,346.460729207,2191.5127668014,2318.1668202351,0.6527179913
0,-69,-36,-1.3629726122,87.0333420844,2.1656945267,29.1225985486,264.1504991842,2234.3138967503,2342.438044355,0.0012592314
0,-65,32,0.0950858174,82.2532455112,2.2293849476,32.3175318164,228.6118860552,2243.8349121348,2332.6364100983,6.222854440869079e-05
0,-64,152,1.3324701048,80.9585072406,2.2402048277,33.4574709313,197.0348284669,2248.4909902182,2340.8453942409,0.0033472623
0,-71,-153,0.9145456613,79.9336789002,2.2360054417,32.8315387365,194.8971041523,2253.8863655342,2336.7062578847,3.4371264239629087e-06
0,-69,2,0.6988676642,96.7583686318,2.2839694681,32.1740491943,203.7131736379,2253.1325384595,2347.9726315212,5.0219187419705935e-08
0,-66,111,-1.0650770301,88.8548828177,2.0129389764,31.5149362586,260.7852722257,2222.5590446072,2335.0001966266,0.0045393299
0,-58,8,0.1846004666,99.5499701658,1.8705302168,33.4642364767,222.604570898,2251.3225916113,2346.5938149208,6.502333878068602e-05
0,-66,41,0.5151171835,84.1235798278,2.2334980584,31.4196114723,211.6742818441,2244.301832137,2338.7611739891,4.587751826873276e-05
0,-69,-34,-1.693294438,83.039730903,2.107585951,28.2588019961,268.8549798034,2229.8831033169,2339.715110606,0.1058903473
0,-64,-30,-0.5128249419,91.7525894719,2.2226010788,31.2948610365,256.8036474946,2249.3969649084,2347.5066355472,0.0079208795
0,-67,-179,1.3050302313,79.3471377887,2.1816647238,32.5653941668,197.1547592305,2234.0413014758,2339.6168691741,8.101055203694631e-07
0,-65,-52,-0.7839995795,86.8721054835,2.1720838764,31.6886062012,258.9413539127,2235.5570536975,2342.9478504158,1.91387239304567e-05
0,-67,79,-1.2814900814,82.4820670861,2.0089863857,29.5756742097,264.8600029272,2226.2367805186,2324.8310504016,5.6250439196101866e-06
0,-69,-170,0.1919210645,81.8666601883,2.1708050236,31.0077509926,225.7145162066,2238.4539034365,2334.1450404776,0.0071167289
0,-69,-168,0.6861614178,90.0506894075,2.2320775377,31.8251124682,194.7401468743,2236.9049297637,2338.0750606648,2.146539347897394e-06
0,-61,-40,-0.4241493984,85.254139568,2.1390231558,30.5444731955,262.1235917693,2228.1900117285,2335.4590187871,0.0012619021
0,-66,43,0.0696342016,82.5833419486,2.1498629956,30.674301737,227.4322737028,2239.5151276943,2332.8629545118,0.0001771288
0,-64,24,0.2178210899,87.7761471245,2.1032379333,31.6428463265,238.5316793299,2237.5869624584,2338.7417672141,0.0001260907
0,-71,-77,-0.9436101998,88.0759407404,1.9763719172,30.8263542825,274.6630832353,2211.094366492,2321.4989737318,0.0028098298
0,-69,-168,0.2088650622,80.5163955448,2.2118719222,31.9801934153,217.1279869792,2243.1981943574,2333.1088721898,0.0046600453
0,-60,81,1.8077242195,91.822591603,2.1387794894,32.9547354757,204.5148794918,2247.7275945879,2334.0127043137,5.034379602102843e-05
0,-60,-37,-1.3499072985,83.3562754434,2.1147528946,29.2065055202,357.9077708878,2192.8083942177,2320.9369425524,7.6206602786
0,-57,4,0.397055753,86.1252691546,2.1402361985,32.2640697057,241.5082434314,2250.9724491646,2339.5033426789,7.945589490177125e-05
0,-71,-113,-0.0891599663,74.7731580071,2.3302251626,31.2718050272,207.8139455947,2256.4432438291,2310.5751793535,0.0021962731
0,-59,1,-0.1613400534,95.2014110207,2.1244677685,33.2959724897,233.4188263294,2239.9915201286,2335.7956427987,0.0009626363
0,-55,1,0.6325341656,82.1383847969,2.337230665,33.9160143404,220.1598608899,2235.6836623234,2329.2550691525,0.0003499657
0,-72,-104,-0.4824931205,78.0800817717,1.9198339168,30.8405677739,211.1753252802,2216.1413221634,2301.2578349417,5.123770089979795e-06
0,-56,20,0.0697097901,83.558511377,2.0289134809,33.1489246909,240.4573070696,2233.7888157766,2340.0669451869,0.0005379486
0,-69,-129,1.1014181432,79.472958921,2.2843075613,32.6384070198,206.225263815,2244.3772069498,2328.6357356092,8.195941988821007e-06
0,-61,-10,-1.331727592,83.2967641742,2.0019625369,27.5992950176,316.31335512,2216.0963596123,2324.7662358404,0.20949231
0,-58,28,0.8379508538,79.5004397534,2.2614589444,33.5636394054,233.3542459355,2234.0962416914,2330.5146584262,8.754227319026535e-05
0,-71,-85,0.3573025013,84.4335000768,2.2522127324,32.1414139385,245.5992526326,2219.3198671535,2338.6967401837,0
0,-63,34,1.0253120245,86.3115993818,2.2813975768,32.2202097356,226.6412785051,2235.3430429336,2339.3589575569,6.719006963020176e-05
0,-64,14,0.913526357,113.5305312516,2.2960597636,33.3235998663,200.0872837887,2254.1312247618,2346.1954187447,3.804664124970701e-05
0,-61,20,0.7155094766,81.8459902184,2.1591302015,32.3639209027,215.1846810165,2248.2259784717,2342.3985974697,2.55721107918848e-05
0,-71,-41,-1.1350934509,93.3584854136,2.2273593988,30.3647065048,223.8550152374,2243.9818718927,2341.5850725312,3.6445394913633534e-05
0,-64,21,0.7686193197,99.9725708491,2.1512817549,32.1805594592,219.1305809019,2242.6375916696,2343.9417700085,2.935056892306925e-05
0,-65,138,-0.3267426448,91.8473536648,2.2237890454,33.8770255046,218.268545166,2229.521639672,2334.5762651085,0.0006770037
0,-65,54,-0.1277250507,80.0651906222,2.2277021916,32.0548411094,234.9839439613,2235.3914807371,2329.4224501095,0.0016413002
0,-66,156,0.0606238243,83.0550605847,2.0182247818,31.1716515917,227.9594710246,2245.3236060776,2338.7547886848,1.0985751387759532e-05
0,-63,-150,0.7236975301,101.2427420016,2.2205451958,31.5847358515,231.9430019379,2232.8441190565,2342.2212991777,0.0017085073
0,-60,-152,-0.3317597089,82.909294766,2.3852998776,33.3946984115,241.1534435324,2249.9040802146,2322.5887038611,0.0003895903
0,-61,155,1.5611708435,82.54058866,2.0367143976,32.7461571913,220.2128197393,2234.8350181658,2328.8179177131,5.0571429765309e-06
0,-65,-16,0.5479745037,109.0392652356,2.1564486857,31.9425100357,211.7153079062,2254.9520383457,2350.0757852837,3.847105748979188e-06
0,-68,0,-1.1959859115,81.8079413749,2.1349779174,30.7854259553,262.4449942813,2234.068640393,2332.712825908,0.011936235
0,-74,-114,-1.2612799904,94.2191092968,2.2110627175,28.2027525045,273.5666351304,2216.4338961349,2315.636535294,2.271180460426526e-06
0,-61,18,0.461823244,90.4346012443,2.2014525528,30.3657041632,260.4945774487,2237.7032114082,2337.468647723,8.894817759161127e-05
0,-61,-41,-1.1817326164,84.5032201066,2.0369114802,27.0042238467,349.7286032535,2195.2613774174,2324.2381096848,3.093592077
0,-61,0,-0.9722126619,83.2453810084,2.0940786838,30.3398064176,273.6257354741,2231.027051307,2336.8206567777,0.0025375104
0,-71,174,-0.2528962956,83.6295495025,2.1328167195,32.1603593156,242.926905525,2246.1927498683,2335.2004107404,0.0002291833
0,-67,18,-0.1906564357,82.9788840235,1.960956182,33.4564959841,233.0054293811,2236.7998108344,2340.0948150858,0.0077687612
0,-67,-5,0.0895332568,90.20692399,2.1861234138,32.2133659662,241.7279690813,2240.8914638666,2343.0502012122,0.0022719957
0,-63,-15,-1.2200397308,73.8778053273,1.8194486097,25.2028076831,344.8989138524,2188.8233490572,2308.2577062041,78.31068477
0,-64,-148,0.0922787362,92.2841998899,2.1379405344,30.8244295291,278.2617573529,2215.1647682815,2334.7974669913,7.089081916130573e-05
0,-64,16,0.3193158219,100.7362564699,2.1468063375,31.8138019755,228.4376693334,2245.9276302638,2341.9405762189,0.000484841
0,-69,-115,0.9227594793,82.9077491472,2.3338765702,32.651586018,190.096298146,2260.238139355,2323.5481509839,5.169840809200623e-06
0,-64,69,0.6000196925,80.6905616995,2.3637317561,34.1996322989,189.1212558111,2258.0213657152,2330.4413616355,8.96217291732869e-07
0,-64,-33,-1.2842941139,88.0417602281,2.0906539603,30.1815115221,279.5966861368,2229.1022916348,2336.0868933352,2.73557789805342e-05
0,-66,15,0.0022174392,82.289298604,2.1002671039,29.3503986049,245.7590377517,2235.8490799016,2336.2475950736,0.0015697162
0,-66,1,0.8225560427,95.729289881,2.2498532821,32.3003156241,205.4641926051,2255.4199001733,2348.8258044029,3.273246572618728e-06
0,-73,-178,0.1895360472,80.2335973231,2.1665384929,31.3912557091,220.1366382527,2245.6214983586,2338.6382973484,3.425504831391383e-05
0,-62,40,1.161765746,82.2919872046,2.1389875619,28.9862407261,193.2333641892,2252.4115608043,2334.6701705015,0.0001814341
0,-62,1,0.4025810399,108.1822528393,2.2469091018,32.9724180895,208.7550033637,2255.714647461,2348.002605174,4.65024494590154e-05
0,-66,-32,-1.1877374001,97.188749765,2.2711435683,32.844819244,240.8692009933,2243.7166306847,2343.0115884226,0.0025736992
0,-59,15,-0.4479485326,91.5087063384,2.1159806437,31.9704617728,246.5014561134,2234.7639289886,2334.5100816171,0.0062617144
0,-65,117,-0.4717511554,97.4575362957,2.4372589253,32.6451385563,216.4973234114,2244.5906975646,2333.1076301415,0.0016072956
0,-68,-163,0.169900592,81.752197822,2.1342225767,31.0028018303,244.9142701397,2216.2869881545,2333.0621078708,5.435083691486896e-05
0,-58,-10,0.4907598552,88.1945571653,2.4262529692,32.7996099883,211.9596547881,2239.1780831793,2328.0023402856,0.037435321
0,-64,-21,0.0532569026,98.0049241534,2.2661052464,31.2520700306,227.2636311308,2248.0033647498,2344.5864592663,1.8857988051966408e-06
0,-70,2,0.3853599988,88.44814457,2.2130959987,31.0283260336,227.2523682714,2242.7587646028,2349.0975673357,9.683365466243784e-07
